timestamp,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_temp_c,gpu_power_w,kv_cache_pct,requests_running,requests_waiting,gen_tokens_total,prompt_tokens_total,preemptions,prefix_cache_hit_rate,ttft_avg_ms,itl_avg_ms,e2e_avg_ms
2026-03-13T13:55:48.781580,80014.0,97887.0,100.0,86.0,299.98,7.13436385255648,1.0,0.0,3795.0,41.0,0.0,0.0,335.5286121368408,54.31289640616788,0
2026-03-13T13:55:50.813348,80014.0,97887.0,100.0,86.0,299.99,7.1938168846611195,1.0,0.0,3831.0,41.0,0.0,0.0,335.5286121368408,54.330285075457255,0
2026-03-13T13:55:52.844287,80014.0,97887.0,100.0,86.0,299.99,7.282996432818079,1.0,0.0,3867.0,41.0,0.0,0.0,335.5286121368408,54.3472335874285,0
2026-03-13T13:55:54.951822,80014.0,97887.0,100.0,86.0,299.98,7.342449464922707,1.0,0.0,3905.0,41.0,0.0,0.0,335.5286121368408,54.365741659068114,0
2026-03-13T13:55:57.074642,80014.0,97887.0,100.0,86.0,300.01,7.401902497027346,1.0,0.0,3943.0,41.0,0.0,0.0,335.5286121368408,54.38371353703712,0
2026-03-13T13:55:59.105494,80014.0,97887.0,100.0,86.0,299.98,7.491082045184305,1.0,0.0,3979.0,41.0,0.0,0.0,335.5286121368408,54.400355079688715,0
2026-03-13T13:56:01.137103,80014.0,97887.0,100.0,86.0,299.99,7.550535077288945,1.0,0.0,4015.0,41.0,0.0,0.0,335.5286121368408,54.416444544345204,0
2026-03-13T13:56:03.170419,80014.0,97887.0,100.0,86.0,299.99,7.6099881093935835,1.0,0.0,4051.0,41.0,0.0,0.0,335.5286121368408,54.432465848395275,0
2026-03-13T13:56:05.203209,80014.0,97887.0,100.0,86.0,300.01,7.669441141498212,1.0,0.0,4087.0,41.0,0.0,0.0,335.5286121368408,54.44863180959368,0
2026-03-13T13:56:07.233720,80014.0,97887.0,100.0,86.0,300.02,7.758620689655171,1.0,0.0,4123.0,41.0,0.0,0.0,335.5286121368408,54.4645494565747,0
2026-03-13T13:56:09.262868,80014.0,97887.0,100.0,86.0,300.01,7.818073721759811,1.0,0.0,4159.0,41.0,0.0,0.0,335.5286121368408,54.48026351467079,0
2026-03-13T13:56:11.294375,80014.0,97887.0,100.0,86.0,300.03,7.87752675386445,1.0,0.0,4195.0,41.0,0.0,0.0,335.5286121368408,54.495746087983036,0
2026-03-13T13:56:13.329761,80014.0,97887.0,100.0,86.0,299.93,8.026159334126037,1.0,0.0,4268.0,41.0,0.0,0.0,335.5286121368408,54.52612086149566,0
2026-03-13T13:56:15.362775,80014.0,97887.0,100.0,86.0,299.96,8.085612366230677,1.0,0.0,4304.0,41.0,0.0,0.0,335.5286121368408,54.54068733395325,0
2026-03-13T13:56:17.395704,80014.0,97887.0,100.0,86.0,300.01,8.145065398335316,1.0,0.0,4340.0,41.0,0.0,0.0,335.5286121368408,54.554825411385195,0
2026-03-13T13:56:19.428966,80014.0,97887.0,100.0,86.0,300.01,8.234244946492275,1.0,0.0,4376.0,41.0,0.0,0.0,335.5286121368408,54.56838933074282,0
2026-03-13T13:56:21.460949,80014.0,97887.0,100.0,86.0,300.0,8.293697978596903,1.0,0.0,4412.0,41.0,0.0,0.0,335.5286121368408,54.581680566991594,0
2026-03-13T13:56:23.492109,80014.0,97887.0,100.0,86.0,299.97,8.353151010701543,1.0,0.0,4448.0,41.0,0.0,0.0,335.5286121368408,54.59486885293426,0
2026-03-13T13:56:25.527598,80014.0,97887.0,100.0,86.0,300.0,8.412604042806182,1.0,0.0,4485.0,41.0,0.0,0.0,335.5286121368408,54.608037425735844,0
2026-03-13T13:56:27.572634,80014.0,97887.0,100.0,85.0,299.99,8.501783590963141,1.0,0.0,4521.0,41.0,0.0,0.0,335.5286121368408,54.620837394911405,0
2026-03-13T13:56:29.607027,80014.0,97887.0,100.0,85.0,300.0,8.561236623067781,1.0,0.0,4557.0,41.0,0.0,0.0,335.5286121368408,54.63354081935909,0
2026-03-13T13:56:31.639091,80014.0,97887.0,100.0,85.0,300.0,8.62068965517241,1.0,0.0,4593.0,41.0,0.0,0.0,335.5286121368408,54.646222369773845,0
2026-03-13T13:56:33.681091,80014.0,97887.0,100.0,85.0,299.94,8.680142687277048,1.0,0.0,4630.0,41.0,0.0,0.0,335.5286121368408,54.65927456426842,0
2026-03-13T13:56:35.727027,80014.0,97887.0,100.0,85.0,300.0,8.769322235434007,1.0,0.0,4666.0,41.0,0.0,0.0,335.5286121368408,54.67149733140435,0
2026-03-13T13:56:37.761932,80014.0,97887.0,100.0,85.0,299.99,8.828775267538646,1.0,0.0,4702.0,41.0,0.0,0.0,335.5286121368408,54.68332878536475,0
2026-03-13T13:56:39.818175,80014.0,97887.0,100.0,85.0,300.04,8.888228299643286,1.0,0.0,4739.0,41.0,0.0,0.0,335.5286121368408,54.695428694175085,0
